order_id,region_id,city,courier_id,accept_time,time_window_start,time_window_end,lng,lat,aoi_id,aoi_type,pickup_time,pickup_gps_time,pickup_gps_lng,pickup_gps_lat,accept_gps_time,accept_gps_lng,accept_gps_lat,ds,courier_phone,courier_name,package_weight
2000068,12,Shanghai,9280,05-31 17:36:00,05-31 18:00:00,05-31 19:00:00,121.18595,31.00013,14751,1,05-31 18:35:00,05-31 18:35:00,121.18709,31.0004,,,,0531,13866380114,郭平,12.59
2080986,12,Shanghai,9280,05-26 08:28:00,05-26 11:00:00,05-26 12:00:00,121.18572,31.00098,14751,1,05-26 10:05:00,05-26 10:05:00,121.18685,31.00045,05-26 08:28:00,121.21637,31.01034,0526,13866380114,郭平,14.73
3762922,12,Shanghai,9280,05-28 08:50:00,05-28 12:00:00,05-28 13:00:00,121.18246,31.00716,16385,1,05-28 10:16:00,05-28 10:16:00,121.18291,31.00646,05-28 08:50:00,121.19951,31.01286,0528,13866380114,郭平,1.22
3590354,12,Shanghai,9280,05-25 13:54:00,05-25 13:54:00,05-25 14:54:00,121.1837,31.00696,16385,1,05-25 14:42:00,05-25 14:42:00,121.18291,31.00651,05-25 13:54:00,121.20907,31.00794,0525,13866380114,郭平,1.73
2298780,12,Shanghai,9280,05-25 17:00:00,05-25 17:00:00,05-25 18:00:00,121.18244,31.00718,16385,1,05-25 17:37:00,05-25 17:37:00,121.18281,31.0066,05-25 17:00:00,121.20506,31.01026,0525,13866380114,郭平,13.57
2461536,12,Shanghai,9280,05-31 08:54:00,05-31 14:00:00,05-31 15:00:00,121.18244,31.00728,16385,1,05-31 11:39:00,05-31 11:39:00,121.18285,31.00648,05-31 08:54:00,121.19952,31.01269,0531,13866380114,郭平,1.02
4560428,12,Shanghai,9280,05-29 10:58:00,05-29 16:00:00,05-29 17:00:00,121.18253,31.00728,16385,1,05-29 15:21:00,05-29 15:20:00,121.18295,31.0065,05-29 10:57:00,121.18825,31.01016,0529,13866380114,郭平,8.28
2115498,12,Shanghai,9280,05-28 08:35:00,05-28 11:00:00,05-28 12:00:00,121.18292,31.00722,16385,1,05-28 09:55:00,05-28 09:55:00,121.183,31.00657,,,,0528,13866380114,郭平,0.77
2901242,12,Shanghai,9280,05-25 10:13:00,05-25 10:13:00,05-25 11:13:00,121.18256,31.00724,16385,1,05-25 10:51:00,05-25 10:51:00,121.18293,31.00665,,,,0525,13866380114,郭平,1.82
5587119,12,Shanghai,9280,05-30 09:04:00,05-30 10:00:00,05-30 11:00:00,121.18245,31.00716,16385,1,05-30 09:55:00,05-30 09:55:00,121.183,31.00648,05-30 09:04:00,121.19309,31.00586,0530,13866380114,郭平,2.74
2221047,12,Shanghai,9280,05-25 11:20:00,05-25 16:00:00,05-25 17:00:00,121.18253,31.0072,16385,1,05-25 13:30:00,05-25 13:30:00,121.18294,31.00661,05-25 11:20:00,121.20713,31.01001,0525,13866380114,郭平,2.35
4059021,12,Shanghai,9280,05-31 15:02:00,05-31 16:00:00,05-31 17:00:00,121.18242,31.00712,16385,1,05-31 16:45:00,,,,05-31 15:02:00,121.20895,31.00922,0531,13866380114,郭平,0.49
348152,12,Shanghai,9280,05-26 08:23:00,05-26 15:00:00,05-26 16:00:00,121.18377,31.00689,16385,1,05-26 14:27:00,05-26 14:27:00,121.18298,31.00667,,,,0526,13866380114,郭平,10.22
3088643,12,Shanghai,9280,05-30 14:47:00,05-30 16:00:00,05-30 17:00:00,121.18309,31.00739,16385,1,05-30 15:56:00,05-30 15:56:00,121.18279,31.00686,05-30 14:41:00,121.21656,31.0105,0530,13866380114,郭平,8.9
2643193,12,Shanghai,9280,05-31 07:39:00,05-31 09:00:00,05-31 10:00:00,121.18301,31.00721,16385,1,05-31 09:35:00,05-31 09:34:00,121.18285,31.00657,05-31 07:39:00,121.21668,31.01034,0531,13866380114,郭平,0.39
2671946,12,Shanghai,9280,05-26 07:50:00,05-26 09:00:00,05-26 10:00:00,121.18241,31.00722,16385,1,05-26 09:43:00,05-26 09:43:00,121.18294,31.00645,05-26 07:50:00,121.21662,31.01039,0526,13866380114,郭平,1.71
2365965,12,Shanghai,9280,05-29 14:04:00,05-29 15:00:00,05-29 16:00:00,121.18371,31.00681,16385,1,05-29 15:28:00,05-29 15:28:00,121.18304,31.00649,05-29 14:04:00,121.21665,31.01036,0529,13866380114,郭平,8.84
5464755,12,Shanghai,9280,05-27 13:07:00,05-27 17:00:00,05-27 18:00:00,121.18244,31.00716,16385,1,05-27 17:17:00,05-27 17:17:00,121.18302,31.00664,,,,0527,13866380114,郭平,9.14
966101,12,Shanghai,9280,05-29 15:51:00,05-29 15:51:00,05-29 16:51:00,121.18254,31.00721,16385,1,05-29 16:29:00,05-29 16:29:00,121.18293,31.00646,05-29 15:51:00,121.18818,31.01018,0529,13866380114,郭平,2.12
1480763,12,Shanghai,9280,05-28 17:16:00,05-28 18:00:00,05-28 19:00:00,121.18252,31.00712,16385,1,05-28 17:49:00,05-28 17:49:00,121.18293,31.00656,05-28 17:16:00,121.1995,31.01285,0528,13866380114,郭平,5.19
5399353,12,Shanghai,9280,05-27 08:08:00,05-27 09:00:00,05-27 10:00:00,121.1825,31.00727,16385,1,05-27 09:32:00,05-27 09:32:00,121.18294,31.00641,05-27 08:03:00,121.21672,31.01052,0527,13866380114,郭平,0.62
33774,12,Shanghai,9280,05-29 09:21:00,05-29 10:00:00,05-29 11:00:00,121.1825,31.00721,16385,1,05-29 10:21:00,05-29 10:21:00,121.18288,31.0066,05-29 09:14:00,121.20712,31.01053,0529,13866380114,郭平,5.01
5401033,12,Shanghai,9280,05-28 08:14:00,05-28 09:00:00,05-28 10:00:00,121.18254,31.00714,16385,1,05-28 09:49:00,05-28 09:48:00,121.18302,31.00641,05-28 08:13:00,121.21672,31.01035,0528,13866380114,郭平,12.19
139603,12,Shanghai,9280,05-31 14:14:00,05-31 14:14:00,05-31 15:14:00,121.18243,31.00723,16385,1,05-31 14:22:00,05-31 14:22:00,121.18292,31.00657,05-31 14:14:00,121.18575,31.01052,0531,13866380114,郭平,7.19
4178900,12,Shanghai,9280,05-31 13:49:00,05-31 14:00:00,05-31 15:00:00,121.18243,31.00715,16385,1,05-31 14:00:00,05-31 14:00:00,121.18301,31.00659,05-31 13:49:00,121.19306,31.0057,0531,13866380114,郭平,14.07
4884814,12,Shanghai,9280,05-26 13:48:00,05-26 13:48:00,05-26 14:48:00,121.18246,31.00723,16385,1,05-26 14:22:00,05-26 14:22:00,121.18304,31.00659,05-26 13:47:00,121.21677,31.01027,0526,13866380114,郭平,5.32
2224778,12,Shanghai,9280,05-27 11:20:00,05-27 11:19:00,05-27 12:19:00,121.19853,31.00592,16549,1,05-27 11:41:00,05-27 11:41:00,121.19831,31.00644,05-27 11:19:00,121.20727,31.01061,0527,13866380114,郭平,2.16
2395311,12,Shanghai,9280,05-31 13:10:00,05-31 13:10:00,05-31 14:10:00,121.19859,31.00593,16549,1,05-31 13:42:00,05-31 13:42:00,121.19824,31.00644,05-31 13:09:00,121.21687,31.01053,0531,13866380114,郭平,0.86
4044302,12,Shanghai,9280,05-28 09:03:00,05-28 10:00:00,05-28 11:00:00,121.19783,31.00617,16549,1,05-28 10:35:00,05-28 10:35:00,121.19839,31.00642,05-28 09:03:00,121.19952,31.01265,0528,13866380114,郭平,14.59
4729915,12,Shanghai,9280,05-29 12:00:00,05-29 14:00:00,05-29 15:00:00,121.19802,31.00601,16549,1,05-29 14:28:00,05-29 14:28:00,121.19825,31.00632,05-29 12:00:00,121.21671,31.01022,0529,13866380114,郭平,13.86
5997321,12,Shanghai,9280,05-27 13:59:00,05-27 15:00:00,05-27 16:00:00,121.19795,31.00583,16549,1,05-27 14:56:00,05-27 14:56:00,121.19837,31.00636,,,,0527,13866380114,郭平,1.84
585521,12,Shanghai,9280,05-30 08:50:00,05-30 10:00:00,05-30 11:00:00,121.19808,31.00573,16549,1,05-30 09:02:00,05-30 09:02:00,121.19802,31.00637,05-30 08:50:00,121.19943,31.01279,0530,13866380114,郭平,8.95
3545289,12,Shanghai,9280,05-28 09:44:00,05-28 12:00:00,05-28 13:00:00,121.19799,31.00628,16549,1,05-28 10:40:00,05-28 10:40:00,121.19832,31.00634,05-28 09:43:00,121.1931,31.00567,0528,13866380114,郭平,2.27
559614,12,Shanghai,9280,05-26 17:11:00,05-26 17:11:00,05-26 18:11:00,121.19814,31.00602,16549,1,05-26 17:15:00,05-26 17:15:00,121.19822,31.00632,05-26 17:11:00,121.19302,31.00585,0526,13866380114,郭平,3.48
6075996,12,Shanghai,9280,05-27 07:46:00,05-27 09:00:00,05-27 10:00:00,121.19808,31.00607,16549,1,05-27 09:10:00,05-27 09:10:00,121.19826,31.00635,,,,0527,13866380114,郭平,2.56
2896821,12,Shanghai,9280,05-29 15:19:00,05-29 16:00:00,05-29 17:00:00,121.19812,31.00606,16549,1,05-29 16:36:00,05-29 16:36:00,121.19836,31.00631,05-29 15:19:00,121.18306,31.00644,0529,13866380114,郭平,1.45
960253,12,Shanghai,9280,05-30 09:21:00,05-30 11:00:00,05-30 12:00:00,121.19802,31.00572,16549,1,05-30 10:16:00,05-30 10:16:00,121.19838,31.00624,05-30 09:20:00,121.18886,31.00633,0530,13866380114,郭平,13.33
3084059,12,Shanghai,9280,05-30 09:32:00,05-30 15:00:00,05-30 16:00:00,121.19806,31.00576,16549,1,05-30 15:38:00,05-30 15:38:00,121.19829,31.00633,05-30 09:32:00,121.18572,31.01047,0530,13866380114,郭平,1.72
1696404,12,Shanghai,9280,05-26 07:24:00,05-26 11:00:00,05-26 12:00:00,121.19796,31.00588,16549,1,05-26 10:20:00,05-26 10:20:00,121.19828,31.00638,05-26 07:24:00,121.21667,31.01035,0526,13866380114,郭平,12.65
855577,12,Shanghai,9680,05-10 14:11:00,05-10 14:11:00,05-10 16:11:00,121.21005,30.98913,16892,14,05-10 16:53:00,05-10 16:53:00,121.14576,31.00561,,,,0510,13844263320,张刚,7.16
3779367,12,Shanghai,9680,05-21 07:35:00,05-21 09:00:00,05-21 11:00:00,121.21004,30.98921,16892,14,05-21 19:51:00,05-21 19:51:00,121.14576,31.00573,05-21 07:35:00,121.14552,31.00579,0521,13844263320,张刚,10.56
4539407,12,Shanghai,9680,05-27 08:37:00,05-27 09:00:00,05-27 11:00:00,121.21006,30.98929,16892,14,05-28 05:24:00,05-28 05:24:00,121.14564,31.00567,,,,0528,13844263320,张刚,3.1
2083792,12,Shanghai,9680,05-17 12:56:00,05-17 12:56:00,05-17 14:56:00,121.2101,30.98921,16892,14,05-17 12:58:00,05-17 12:58:00,121.14751,31.00115,05-17 12:56:00,121.14761,31.00119,0517,13844263320,张刚,14.73
1475252,12,Shanghai,9680,05-26 16:15:00,05-26 16:15:00,05-26 18:15:00,121.21015,30.9892,16892,14,05-26 19:34:00,05-26 19:34:00,121.14544,31.006,,,,0526,13844263320,张刚,4.79
1859628,12,Shanghai,9680,05-20 13:36:00,05-20 13:36:00,05-20 15:36:00,121.21008,30.98917,16892,14,05-20 21:43:00,05-20 21:43:00,121.14566,31.00566,05-20 13:36:00,121.14587,31.00588,0520,13844263320,张刚,5.07
4649559,12,Shanghai,9680,05-18 08:27:00,05-18 09:00:00,05-18 11:00:00,121.21019,30.98921,16892,14,05-18 16:44:00,05-18 16:44:00,121.14561,31.00568,,,,0518,13844263320,张刚,1.47
6003642,12,Shanghai,9680,05-14 10:04:00,05-14 13:00:00,05-14 15:00:00,121.21006,30.98918,16892,14,05-14 17:23:00,05-14 17:23:00,121.14878,31.00171,,,,0514,13844263320,张刚,4.7
5647762,12,Shanghai,9680,05-24 14:02:00,05-24 14:02:00,05-24 16:02:00,121.21017,30.98914,16892,14,05-24 19:56:00,05-24 19:55:00,121.14574,31.00531,,,,0524,13844263320,张刚,1.8
3708602,12,Shanghai,9280,05-26 09:24:00,05-26 14:00:00,05-26 15:00:00,121.19811,31.01833,17288,1,05-26 11:17:00,05-26 11:16:00,121.19568,31.01863,05-26 09:24:00,121.19941,31.01277,0526,13866380114,郭平,13.76
3362334,12,Shanghai,9280,05-25 15:15:00,05-26 11:00:00,05-26 12:00:00,121.19765,31.01744,17288,1,05-26 11:07:00,05-26 11:07:00,121.1984,31.01652,,,,0526,13866380114,郭平,10.11
4234778,12,Shanghai,10580,05-28 12:27:00,05-28 13:00:00,05-28 14:00:00,121.1981,31.0184,17288,1,05-28 12:28:00,,,,,,,0528,13828912556,徐伟,1.58
4205755,12,Shanghai,10580,05-27 11:44:00,05-27 11:44:00,05-27 12:44:00,121.19809,31.01842,17288,1,05-27 12:06:00,05-27 12:06:00,121.19586,31.01863,05-27 11:44:00,121.20265,31.01536,0527,13828912556,徐伟,6.95
3225487,12,Shanghai,10580,05-31 10:07:00,05-31 11:00:00,05-31 12:00:00,121.19816,31.01846,17288,1,05-31 10:22:00,,,,,,,0531,13828912556,徐伟,8.48
2431927,12,Shanghai,10580,05-31 08:08:00,05-31 09:00:00,05-31 10:00:00,121.19803,31.01849,17288,1,05-31 09:58:00,,,,,,,0531,13828912556,徐伟,1.04
5589426,12,Shanghai,10580,05-26 08:04:00,05-26 09:00:00,05-26 10:00:00,121.19716,31.01831,17288,1,05-26 09:32:00,,,,,,,0526,13828912556,徐伟,7.83
793170,12,Shanghai,10580,05-28 12:33:00,05-28 12:33:00,05-28 13:33:00,121.19813,31.01831,17288,1,05-28 12:47:00,,,,,,,0528,13828912556,徐伟,14.6
4785120,12,Shanghai,10580,05-29 11:17:00,05-29 14:00:00,05-29 15:00:00,121.19801,31.01847,17288,1,05-29 14:36:00,,,,05-29 11:12:00,121.20734,31.01014,0529,13828912556,徐伟,2.8
4363001,12,Shanghai,10580,05-28 08:39:00,05-28 11:00:00,05-28 12:00:00,121.19816,31.01839,17288,1,05-28 11:15:00,,,,,,,0528,13828912556,徐伟,1.35
4219834,12,Shanghai,10580,05-29 17:19:00,05-29 18:00:00,05-29 19:00:00,121.1981,31.01837,17288,1,05-29 17:42:00,,,,05-29 17:19:00,121.20737,31.01017,0529,13828912556,徐伟,7.57
674258,12,Shanghai,10580,05-25 11:32:00,05-25 11:32:00,05-25 12:32:00,121.19817,31.01846,17288,1,05-25 11:54:00,,,,05-25 11:32:00,121.20705,31.01025,0525,13828912556,徐伟,0.72
280519,12,Shanghai,10580,05-26 07:45:00,05-26 09:00:00,05-26 10:00:00,121.19807,31.01844,17288,1,05-26 09:20:00,,,,,,,0526,13828912556,徐伟,11.84
1472509,12,Shanghai,10580,05-26 09:13:00,05-26 10:00:00,05-26 11:00:00,121.19804,31.01839,17288,1,05-26 09:45:00,,,,,,,0526,13828912556,徐伟,1.06
6040234,12,Shanghai,10580,05-30 15:20:00,05-30 15:20:00,05-30 16:20:00,121.19815,31.01838,17288,1,05-30 15:45:00,,,,05-30 15:20:00,121.20732,31.01036,0530,13828912556,徐伟,7.78
234929,12,Shanghai,10580,05-28 10:06:00,05-28 12:00:00,05-28 13:00:00,121.19777,31.01745,17288,1,05-28 10:54:00,,,,,,,0528,13828912556,徐伟,0.74
2098139,12,Shanghai,10580,05-28 11:46:00,05-28 11:46:00,05-28 12:46:00,121.19806,31.01837,17288,1,05-28 12:02:00,,,,,,,0528,13828912556,徐伟,1.24
5265259,12,Shanghai,10580,05-31 12:57:00,05-31 13:00:00,05-31 14:00:00,121.19807,31.01831,17288,1,05-31 13:47:00,,,,05-31 12:57:00,121.21659,31.01056,0531,13828912556,徐伟,14.38
582227,12,Shanghai,10580,05-30 15:21:00,05-30 15:21:00,05-30 16:21:00,121.19818,31.01846,17288,1,05-30 15:53:00,,,,05-30 15:21:00,121.20724,31.01029,0530,13828912556,徐伟,4.59
4460815,12,Shanghai,10580,05-31 08:12:00,05-31 09:00:00,05-31 10:00:00,121.19764,31.01758,17288,1,05-31 09:51:00,,,,,,,0531,13828912556,徐伟,0.28
5283800,12,Shanghai,9680,05-23 13:04:00,05-23 13:04:00,05-23 15:04:00,121.21324,30.99788,17491,14,05-23 16:29:00,05-23 16:29:00,121.21951,30.99443,,,,0523,13844263320,张刚,13.34
907605,12,Shanghai,9680,05-24 16:58:00,05-24 16:58:00,05-24 18:58:00,121.21332,30.9978,17491,14,05-24 20:14:00,05-24 20:13:00,121.14583,31.0054,05-24 16:58:00,121.14598,31.00558,0524,13844263320,张刚,10.33
2794407,12,Shanghai,9280,05-28 08:09:00,05-28 09:00:00,05-28 10:00:00,121.201,31.01282,18135,1,05-28 09:10:00,05-28 09:10:00,121.19958,31.01272,,,,0528,13866380114,郭平,9.41
2979013,12,Shanghai,9280,05-31 09:33:00,05-31 09:33:00,05-31 10:33:00,121.19905,31.01154,18135,1,05-31 10:04:00,05-31 10:04:00,121.19946,31.01266,05-31 09:33:00,121.18391,31.00633,0531,13866380114,郭平,7.69
2323871,12,Shanghai,9280,05-25 08:55:00,05-25 12:00:00,05-25 13:00:00,121.19942,31.01155,18135,1,05-25 11:12:00,05-25 11:12:00,121.19939,31.01025,05-25 08:54:00,121.21669,31.0106,0525,13866380114,郭平,0.24
1986880,12,Shanghai,9280,05-25 17:58:00,05-26 09:00:00,05-26 10:00:00,121.19914,31.01152,18135,1,05-26 09:09:00,05-26 09:09:00,121.19941,31.01033,,,,0526,13866380114,郭平,0.32
509541,12,Shanghai,9280,05-25 07:43:00,05-25 17:00:00,05-25 18:00:00,121.19939,31.01152,18135,1,05-25 16:53:00,05-25 16:53:00,121.1996,31.01277,,,,0525,13866380114,郭平,0.42
1937843,12,Shanghai,9280,05-27 15:44:00,05-27 15:44:00,05-27 16:44:00,121.19963,31.01275,18135,1,05-27 16:07:00,05-27 16:07:00,121.20271,31.01093,05-27 15:44:00,121.20888,31.00764,0527,13866380114,郭平,2.41
5444425,12,Shanghai,9280,05-27 12:31:00,05-27 16:00:00,05-27 17:00:00,121.19937,31.01188,18135,1,05-27 16:17:00,05-27 16:16:00,121.19941,31.01269,05-27 12:31:00,121.21689,31.01026,0527,13866380114,郭平,8.61
4933386,12,Shanghai,9280,05-29 10:09:00,05-29 11:00:00,05-29 12:00:00,121.19947,31.01157,18135,1,05-29 11:10:00,05-29 11:10:00,121.19956,31.01272,05-29 10:07:00,121.19947,31.01021,0529,13866380114,郭平,10.92
2397754,12,Shanghai,9280,05-31 17:41:00,05-31 18:00:00,05-31 19:00:00,121.19941,31.01166,18135,1,05-31 18:23:00,05-31 18:23:00,121.19946,31.01271,,,,0531,13866380114,郭平,0.68
5658503,12,Shanghai,9280,05-31 07:36:00,05-31 09:00:00,05-31 10:00:00,121.20165,31.01264,18135,1,05-31 08:48:00,05-31 08:48:00,121.19958,31.01267,05-31 07:36:00,121.21678,31.01026,0531,13866380114,郭平,7.54
5573136,12,Shanghai,9280,05-28 15:50:00,05-28 15:50:00,05-28 16:50:00,121.19935,31.01156,18135,1,05-28 16:26:00,05-28 16:26:00,121.19963,31.01277,,,,0528,13866380114,郭平,7.53
506939,12,Shanghai,9280,05-31 11:58:00,05-31 11:58:00,05-31 12:58:00,121.19664,31.01278,18135,1,05-31 12:09:00,05-31 12:09:00,121.19943,31.0127,05-31 11:56:00,121.19838,31.00299,0531,13866380114,郭平,13.63
4003969,12,Shanghai,9280,05-31 08:18:00,05-31 10:00:00,05-31 11:00:00,121.19743,31.0119,18135,1,05-31 09:00:00,05-31 09:00:00,121.19955,31.01278,,,,0531,13866380114,郭平,3.22
3655441,12,Shanghai,9280,05-27 07:55:00,05-27 09:00:00,05-27 10:00:00,121.20088,31.01052,18135,1,05-27 08:57:00,05-27 08:57:00,121.1994,31.01035,,,,0527,13866380114,郭平,1.75
5630746,12,Shanghai,9280,05-27 14:08:00,05-27 15:00:00,05-27 16:00:00,121.19887,31.01245,18135,1,05-27 14:50:00,05-27 14:50:00,121.19956,31.01282,,,,0527,13866380114,郭平,14.36
899409,12,Shanghai,9280,05-31 07:37:00,05-31 09:00:00,05-31 10:00:00,121.20133,31.01156,18135,1,05-31 09:06:00,05-31 09:06:00,121.19942,31.01035,05-31 07:37:00,121.21676,31.01022,0531,13866380114,郭平,12.17
4446470,12,Shanghai,9280,05-25 08:09:00,05-25 09:00:00,05-25 10:00:00,121.19861,31.01088,18135,1,05-25 09:19:00,05-25 09:19:00,121.19946,31.01037,05-25 08:09:00,121.21674,31.01059,0525,13866380114,郭平,13.28
6033860,12,Shanghai,9280,05-27 08:56:00,05-27 15:00:00,05-27 16:00:00,121.19943,31.01157,18135,1,05-27 15:15:00,05-27 15:15:00,121.19947,31.01034,05-27 08:56:00,121.19937,31.01021,0527,13866380114,郭平,1.56
3894662,12,Shanghai,9280,05-27 14:26:00,05-27 14:26:00,05-27 15:26:00,121.19903,31.01152,18135,1,05-27 14:42:00,05-27 14:42:00,121.19943,31.01279,05-27 14:26:00,121.21669,31.01076,0527,13866380114,郭平,1.5
1200329,12,Shanghai,9280,05-26 08:36:00,05-26 11:00:00,05-26 12:00:00,121.19949,31.01296,18135,1,05-26 09:26:00,05-26 09:26:00,121.19956,31.01279,05-26 08:36:00,121.20713,31.01019,0526,13866380114,郭平,4.24
2494106,12,Shanghai,9280,05-30 16:02:00,05-30 17:00:00,05-30 18:00:00,121.20131,31.01135,18135,1,05-30 17:23:00,05-30 17:23:00,121.19933,31.01036,05-30 16:02:00,121.18411,31.00629,0530,13866380114,郭平,14.47
4532837,12,Shanghai,9280,05-26 12:42:00,05-26 14:00:00,05-26 15:00:00,121.19986,31.01037,18135,1,05-26 14:04:00,05-26 14:04:00,121.19946,31.01027,05-26 12:42:00,121.21635,31.01035,0526,13866380114,郭平,1.23
2868285,12,Shanghai,9280,05-28 16:56:00,05-28 16:56:00,05-28 17:56:00,121.19715,31.01218,18135,1,05-28 17:12:00,05-28 17:12:00,121.19951,31.01273,05-28 16:56:00,121.187,31.00059,0528,13866380114,郭平,2.1
2227887,12,Shanghai,9280,05-29 16:57:00,05-29 17:00:00,05-29 18:00:00,121.19989,31.0127,18135,1,05-29 17:27:00,05-29 17:26:00,121.19958,31.01289,05-29 16:55:00,121.19969,31.01015,0529,13866380114,郭平,4.28
1091896,12,Shanghai,9280,05-28 08:17:00,05-28 09:00:00,05-28 10:00:00,121.20097,31.01278,18135,1,05-28 09:04:00,05-28 09:03:00,121.19947,31.01274,05-28 08:14:00,121.21674,31.01039,0528,13866380114,郭平,1.33
5722503,12,Shanghai,9280,05-26 10:52:00,05-26 12:00:00,05-26 13:00:00,121.19913,31.01153,18135,1,05-26 12:01:00,05-26 12:01:00,121.19943,31.01023,05-26 10:51:00,121.20219,31.01817,0526,13866380114,郭平,3.91
2766655,12,Shanghai,9280,05-29 09:12:00,05-29 10:00:00,05-29 11:00:00,121.19721,31.01159,18135,1,05-29 09:38:00,05-29 09:38:00,121.19945,31.01264,05-29 09:12:00,121.20729,31.01051,0529,13866380114,郭平,1.5
5733077,12,Shanghai,9280,05-30 16:58:00,05-30 17:00:00,05-30 18:00:00,121.19947,31.01158,18135,1,05-30 17:09:00,05-30 17:09:00,121.1995,31.01276,05-30 16:58:00,121.19637,31.01197,0530,13866380114,郭平,4.62
4390513,12,Shanghai,9280,05-29 09:12:00,05-29 10:00:00,05-29 11:00:00,121.1994,31.01169,18135,1,05-29 10:05:00,05-29 10:04:00,121.19944,31.01013,05-29 09:12:00,121.20718,31.0105,0529,13866380114,郭平,9.87
1876305,12,Shanghai,9280,05-31 07:46:00,05-31 09:00:00,05-31 10:00:00,121.19904,31.01164,18135,1,05-31 08:54:00,05-31 08:54:00,121.19969,31.01279,05-31 07:46:00,121.21665,31.01048,0531,13866380114,郭平,9.05
2424240,12,Shanghai,9280,05-27 09:04:00,05-27 12:00:00,05-27 13:00:00,121.1994,31.01165,18135,1,05-27 12:03:00,05-27 12:02:00,121.19955,31.01281,05-27 09:04:00,121.19687,31.01037,0527,13866380114,郭平,8.05
877385,12,Shanghai,9280,05-29 07:48:00,05-29 09:00:00,05-29 10:00:00,121.20153,31.01252,18135,1,05-29 09:31:00,05-29 09:26:00,121.20319,31.0137,,,,0529,13866380114,郭平,11.03
4878755,12,Shanghai,9280,05-31 17:09:00,05-31 17:09:00,05-31 18:09:00,121.19933,31.0116,18135,1,05-31 17:22:00,,,,,,,0531,13866380114,郭平,14.95
3000696,12,Shanghai,9280,05-28 08:09:00,05-28 13:00:00,05-28 14:00:00,121.20096,31.01285,18135,1,05-28 09:19:00,05-28 09:19:00,121.19946,31.01271,,,,0528,13866380114,郭平,1.16
3777266,12,Shanghai,9280,05-30 07:14:00,05-30 13:00:00,05-30 14:00:00,121.19693,31.01057,18135,1,05-30 12:37:00,05-30 12:37:00,121.19749,31.01032,,,,0530,13866380114,郭平,7.72
2306827,12,Shanghai,9280,05-30 10:54:00,05-31 13:00:00,05-31 14:00:00,121.19932,31.01153,18135,1,05-31 11:12:00,05-31 11:12:00,121.18678,31.01035,,,,0531,13866380114,郭平,0.44
3897562,12,Shanghai,9280,05-30 13:31:00,05-30 15:00:00,05-30 16:00:00,121.19942,31.01165,18135,1,05-30 15:29:00,05-30 15:29:00,121.19957,31.0127,,,,0530,13866380114,郭平,8.1
2195571,12,Shanghai,9280,05-30 07:56:00,05-30 09:00:00,05-30 10:00:00,121.19931,31.01154,18135,1,05-30 08:46:00,05-30 08:46:00,121.19954,31.01286,,,,0530,13866380114,郭平,8.33
2727740,12,Shanghai,9280,05-28 08:37:00,05-28 11:00:00,05-28 12:00:00,121.19916,31.01155,18135,1,05-28 11:23:00,05-28 11:23:00,121.19956,31.01271,,,,0528,13866380114,郭平,3.3
4784304,12,Shanghai,9280,05-27 17:34:00,05-27 18:00:00,05-27 19:00:00,121.19941,31.01155,18135,1,05-27 18:05:00,05-27 18:05:00,121.19968,31.01274,05-27 17:34:00,121.20726,31.01025,0527,13866380114,郭平,5.08
5411980,12,Shanghai,9280,05-25 16:29:00,05-25 16:29:00,05-25 17:29:00,121.19903,31.01161,18135,1,05-25 16:43:00,05-25 16:43:00,121.19942,31.0127,05-25 16:29:00,121.19306,31.00584,0525,13866380114,郭平,11.59
842085,12,Shanghai,9280,05-28 09:10:00,05-28 16:00:00,05-28 17:00:00,121.2018,31.01147,18135,1,05-28 16:33:00,05-28 16:33:00,121.20264,31.01092,05-28 09:10:00,121.19954,31.01275,0528,13866380114,郭平,4.48
359941,12,Shanghai,9280,05-31 08:39:00,05-31 14:00:00,05-31 15:00:00,121.20125,31.01128,18135,1,05-31 11:06:00,05-31 11:06:00,121.19959,31.01281,05-31 08:39:00,121.20719,31.01017,0531,13866380114,郭平,11.27
496557,12,Shanghai,9280,05-25 07:57:00,05-25 09:00:00,05-25 10:00:00,121.20208,31.01246,18135,1,05-25 09:30:00,05-25 09:29:00,121.1995,31.01271,05-25 07:57:00,121.21657,31.01074,0525,13866380114,郭平,1.05
4400010,12,Shanghai,9280,05-27 09:02:00,05-27 10:00:00,05-27 11:00:00,121.19909,31.00269,18217,1,05-27 09:17:00,05-27 09:17:00,121.19846,31.00276,05-27 09:02:00,121.19941,31.01018,0527,13866380114,郭平,11.73
4756184,12,Shanghai,9280,05-27 12:12:00,05-27 15:00:00,05-27 16:00:00,121.19914,31.00263,18217,1,05-27 15:04:00,05-27 15:04:00,121.19859,31.00276,05-27 12:12:00,121.20953,31.01037,0527,13866380114,郭平,12.63
5268621,12,Shanghai,9280,05-31 11:33:00,05-31 11:33:00,05-31 12:33:00,121.19864,31.00271,18217,1,05-31 11:47:00,05-31 11:46:00,121.19852,31.00267,05-31 11:33:00,121.18294,31.00652,0531,13866380114,郭平,1.02
3270486,12,Shanghai,9280,05-25 12:34:00,05-25 12:33:00,05-25 13:33:00,121.19865,31.00276,18217,1,05-25 13:13:00,05-25 13:13:00,121.19843,31.00263,05-25 12:32:00,121.21674,31.01043,0525,13866380114,郭平,4.84
